audio_ref_1_1,audio_ref_1_2,audio_1-1,audio_1-2,audio_1-3,audio_1-4,audio_1-5,audio_1-6,audio_1-7,audio_1-8,audio_1-9,text_1,audio_ref_2_1,audio_ref_2_2,audio_2-1,audio_2-2,audio_2-3,audio_2-4,audio_2-5,audio_2-6,audio_2-7,audio_2-8,audio_2-9,text_2,audio_ref_3_1,audio_ref_3_2,audio_3-1,audio_3-2,audio_3-3,audio_3-4,audio_3-5,audio_3-6,audio_3-7,audio_3-8,audio_3-9,text_3,audio_ref_4_1,audio_ref_4_2,audio_4-1,audio_4-2,audio_4-3,audio_4-4,audio_4-5,audio_4-6,audio_4-7,audio_4-8,audio_4-9,text_4
p339/ref/p339_011.wav,p339/ref/p339_265.wav,p339/mask-FT/mask/p339_350-epoch=5-batch_idx=0.wav,p339/libri_mask-FT/libri_mask/p339_350-epoch=5-batch_idx=0.wav,p339/raw/p339_350.wav,p339/libri_mask-FT/FT/p339_350-epoch=6-batch_idx=0.wav,p339/joint/joint/p339_350-epoch=5-batch_idx=0.wav,p339/FT-mask/mask/p339_350-epoch=6-batch_idx=0.wav,p339/FT-mask/FT/p339_350-epoch=0-batch_idx=0.wav,p339/recon/p339_350.recon.wav,p339/mask-FT/FT/p339_350-epoch=6-batch_idx=0.wav,i thought their commitment was superb.,p304/ref/p304_225.wav,p304/ref/p304_373.wav,p304/FT-mask/mask/p304_109-epoch=6-batch_idx=0.wav,p304/joint/joint/p304_109-epoch=5-batch_idx=0.wav,p304/libri_mask-FT/FT/p304_109-epoch=9-batch_idx=0.wav,p304/libri_mask-FT/libri_mask/p304_109-epoch=8-batch_idx=0.wav,p304/FT-mask/FT/p304_109-epoch=0-batch_idx=0.wav,p304/recon/p304_109.recon.wav,p304/raw/p304_109.wav,p304/mask-FT/FT/p304_109-epoch=6-batch_idx=0.wav,p304/mask-FT/mask/p304_109-epoch=5-batch_idx=0.wav,i can't believe it's all gone.,p282/ref/p282_240.wav,p282/ref/p282_318.wav,p282/mask-FT/FT/p282_228-epoch=6-batch_idx=0.wav,p282/joint/joint/p282_228-epoch=13-batch_idx=0.wav,p282/recon/p282_228.recon.wav,p282/libri_mask-FT/libri_mask/p282_228-epoch=6-batch_idx=0.wav,p282/FT-mask/mask/p282_228-epoch=5-batch_idx=0.wav,p282/mask-FT/mask/p282_228-epoch=5-batch_idx=0.wav,p282/FT-mask/FT/p282_228-epoch=0-batch_idx=0.wav,p282/raw/p282_228.wav,p282/libri_mask-FT/FT/p282_228-epoch=7-batch_idx=0.wav,my wife and family are the support system.,p277/ref/p277_339.wav,p277/ref/p277_292.wav,p277/mask-FT/mask/p277_168-epoch=5-batch_idx=0.wav,p277/libri_mask-FT/libri_mask/p277_168-epoch=5-batch_idx=0.wav,p277/raw/p277_168.wav,p277/joint/joint/p277_168-epoch=5-batch_idx=0.wav,p277/FT-mask/FT/p277_168-epoch=0-batch_idx=0.wav,p277/FT-mask/mask/p277_168-epoch=5-batch_idx=0.wav,p277/recon/p277_168.recon.wav,p277/mask-FT/FT/p277_168-epoch=6-batch_idx=0.wav,p277/libri_mask-FT/FT/p277_168-epoch=6-batch_idx=0.wav,we've all had the shots.
p343/ref/p343_158.wav,p343/ref/p343_019.wav,p343/raw/p343_379.wav,p343/FT-mask/mask/p343_379-epoch=6-batch_idx=0.wav,p343/joint/joint/p343_379-epoch=10-batch_idx=0.wav,p343/libri_mask-FT/libri_mask/p343_379-epoch=7-batch_idx=0.wav,p343/mask-FT/FT/p343_379-epoch=6-batch_idx=0.wav,p343/mask-FT/mask/p343_379-epoch=5-batch_idx=0.wav,p343/FT-mask/FT/p343_379-epoch=0-batch_idx=0.wav,p343/recon/p343_379.recon.wav,p343/libri_mask-FT/FT/p343_379-epoch=8-batch_idx=0.wav,the call was ignored.,p286/ref/p286_109.wav,p286/ref/p286_231.wav,p286/libri_mask-FT/libri_mask/p286_243-epoch=7-batch_idx=0.wav,p286/FT-mask/FT/p286_243-epoch=0-batch_idx=0.wav,p286/recon/p286_243.recon.wav,p286/FT-mask/mask/p286_243-epoch=6-batch_idx=0.wav,p286/mask-FT/FT/p286_243-epoch=6-batch_idx=0.wav,p286/raw/p286_243.wav,p286/mask-FT/mask/p286_243-epoch=5-batch_idx=0.wav,p286/joint/joint/p286_243-epoch=5-batch_idx=0.wav,p286/libri_mask-FT/FT/p286_243-epoch=8-batch_idx=0.wav,i have spoken to the skipper.,p254/ref/p254_241.wav,p254/ref/p254_128.wav,p254/joint/joint/p254_351-epoch=5-batch_idx=0.wav,p254/raw/p254_351.wav,p254/recon/p254_351.recon.wav,p254/mask-FT/mask/p254_351-epoch=5-batch_idx=0.wav,p254/FT-mask/mask/p254_351-epoch=6-batch_idx=0.wav,p254/mask-FT/FT/p254_351-epoch=6-batch_idx=0.wav,p254/libri_mask-FT/FT/p254_351-epoch=7-batch_idx=0.wav,p254/FT-mask/FT/p254_351-epoch=0-batch_idx=0.wav,p254/libri_mask-FT/libri_mask/p254_351-epoch=6-batch_idx=0.wav,the scottish parliament should set an example for westminster to follow.,p302/ref/p302_150.wav,p302/ref/p302_228.wav,p302/libri_mask-FT/libri_mask/p302_243-epoch=8-batch_idx=0.wav,p302/mask-FT/mask/p302_243-epoch=5-batch_idx=0.wav,p302/recon/p302_243.recon.wav,p302/libri_mask-FT/FT/p302_243-epoch=14-batch_idx=0.wav,p302/raw/p302_243.wav,p302/FT-mask/mask/p302_243-epoch=18-batch_idx=0.wav,p302/mask-FT/FT/p302_243-epoch=11-batch_idx=0.wav,p302/FT-mask/FT/p302_243-epoch=14-batch_idx=0.wav,p302/joint/joint/p302_243-epoch=8-batch_idx=0.wav,"i had a choice, and didn't have to do that."
p255/ref/p255_105.wav,p255/ref/p255_378.wav,p255/mask-FT/FT/p255_217-epoch=6-batch_idx=0.wav,p255/recon/p255_217.recon.wav,p255/libri_mask-FT/libri_mask/p255_217-epoch=9-batch_idx=0.wav,p255/mask-FT/mask/p255_217-epoch=5-batch_idx=0.wav,p255/libri_mask-FT/FT/p255_217-epoch=10-batch_idx=0.wav,p255/FT-mask/FT/p255_217-epoch=0-batch_idx=0.wav,p255/joint/joint/p255_217-epoch=5-batch_idx=0.wav,p255/FT-mask/mask/p255_217-epoch=6-batch_idx=0.wav,p255/raw/p255_217.wav,i had relied on him.,p351/ref/p351_395.wav,p351/ref/p351_122.wav,p351/libri_mask-FT/libri_mask/p351_239-epoch=10-batch_idx=0.wav,p351/recon/p351_239.recon.wav,p351/mask-FT/mask/p351_239-epoch=5-batch_idx=0.wav,p351/joint/joint/p351_239-epoch=11-batch_idx=0.wav,p351/mask-FT/FT/p351_239-epoch=6-batch_idx=0.wav,p351/raw/p351_239.wav,p351/FT-mask/mask/p351_239-epoch=9-batch_idx=0.wav,p351/FT-mask/FT/p351_239-epoch=6-batch_idx=0.wav,p351/libri_mask-FT/FT/p351_239-epoch=20-batch_idx=0.wav,blood samples were taken.,p279/ref/p279_017.wav,p279/ref/p279_327.wav,p279/FT-mask/FT/p279_292-epoch=0-batch_idx=0.wav,p279/joint/joint/p279_292-epoch=6-batch_idx=0.wav,p279/recon/p279_292.recon.wav,p279/libri_mask-FT/libri_mask/p279_292-epoch=7-batch_idx=0.wav,p279/FT-mask/mask/p279_292-epoch=6-batch_idx=0.wav,p279/raw/p279_292.wav,p279/libri_mask-FT/FT/p279_292-epoch=8-batch_idx=0.wav,p279/mask-FT/FT/p279_292-epoch=6-batch_idx=0.wav,p279/mask-FT/mask/p279_292-epoch=5-batch_idx=0.wav,he wrote the letter two days before he died.,p272/ref/p272_070.wav,p272/ref/p272_207.wav,p272/libri_mask-FT/FT/p272_038-epoch=9-batch_idx=0.wav,p272/FT-mask/FT/p272_038-epoch=0-batch_idx=0.wav,p272/joint/joint/p272_038-epoch=10-batch_idx=0.wav,p272/raw/p272_038.wav,p272/FT-mask/mask/p272_038-epoch=6-batch_idx=0.wav,p272/recon/p272_038.recon.wav,p272/mask-FT/mask/p272_038-epoch=5-batch_idx=0.wav,p272/mask-FT/FT/p272_038-epoch=6-batch_idx=0.wav,p272/libri_mask-FT/libri_mask/p272_038-epoch=8-batch_idx=0.wav,"however, they continued in their pursuit of victory."
p311/ref/p311_348.wav,p311/ref/p311_412.wav,p311/mask-FT/mask/p311_410-epoch=5-batch_idx=0.wav,p311/libri_mask-FT/FT/p311_410-epoch=7-batch_idx=0.wav,p311/FT-mask/mask/p311_410-epoch=6-batch_idx=0.wav,p311/mask-FT/FT/p311_410-epoch=6-batch_idx=0.wav,p311/libri_mask-FT/libri_mask/p311_410-epoch=6-batch_idx=0.wav,p311/FT-mask/FT/p311_410-epoch=0-batch_idx=0.wav,p311/joint/joint/p311_410-epoch=6-batch_idx=0.wav,p311/recon/p311_410.recon.wav,p311/raw/p311_410.wav,this will be no easy option.,p363/ref/p363_377.wav,p363/ref/p363_200.wav,p363/mask-FT/FT/p363_057-epoch=6-batch_idx=0.wav,p363/raw/p363_057.wav,p363/mask-FT/mask/p363_057-epoch=5-batch_idx=0.wav,p363/FT-mask/mask/p363_057-epoch=5-batch_idx=0.wav,p363/libri_mask-FT/libri_mask/p363_057-epoch=5-batch_idx=0.wav,p363/libri_mask-FT/FT/p363_057-epoch=7-batch_idx=0.wav,p363/joint/joint/p363_057-epoch=7-batch_idx=0.wav,p363/recon/p363_057.recon.wav,p363/FT-mask/FT/p363_057-epoch=0-batch_idx=0.wav,there has been a reduction in cleaning standards.,p262/ref/p262_358.wav,p262/ref/p262_188.wav,p262/libri_mask-FT/libri_mask/p262_018-epoch=7-batch_idx=0.wav,p262/joint/joint/p262_018-epoch=6-batch_idx=0.wav,p262/raw/p262_018.wav,p262/mask-FT/mask/p262_018-epoch=5-batch_idx=0.wav,p262/FT-mask/mask/p262_018-epoch=5-batch_idx=0.wav,p262/FT-mask/FT/p262_018-epoch=0-batch_idx=0.wav,p262/mask-FT/FT/p262_018-epoch=6-batch_idx=0.wav,p262/libri_mask-FT/FT/p262_018-epoch=8-batch_idx=0.wav,p262/recon/p262_018.recon.wav,aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain. ,p293/ref/p293_377.wav,p293/ref/p293_036.wav,p293/joint/joint/p293_079-epoch=5-batch_idx=0.wav,p293/libri_mask-FT/libri_mask/p293_079-epoch=5-batch_idx=0.wav,p293/FT-mask/FT/p293_079-epoch=0-batch_idx=0.wav,p293/libri_mask-FT/FT/p293_079-epoch=6-batch_idx=0.wav,p293/mask-FT/mask/p293_079-epoch=6-batch_idx=0.wav,p293/FT-mask/mask/p293_079-epoch=6-batch_idx=0.wav,p293/mask-FT/FT/p293_079-epoch=7-batch_idx=0.wav,p293/recon/p293_079.recon.wav,p293/raw/p293_079.wav,all the people thought that we would die.
p362/ref/p362_039.wav,p362/ref/p362_291.wav,p362/mask-FT/mask/p362_222-epoch=5-batch_idx=0.wav,p362/FT-mask/mask/p362_222-epoch=13-batch_idx=0.wav,p362/libri_mask-FT/libri_mask/p362_222-epoch=5-batch_idx=0.wav,p362/raw/p362_222.wav,p362/joint/joint/p362_222-epoch=20-batch_idx=0.wav,p362/mask-FT/FT/p362_222-epoch=15-batch_idx=0.wav,p362/recon/p362_222.recon.wav,p362/FT-mask/FT/p362_222-epoch=9-batch_idx=0.wav,p362/libri_mask-FT/FT/p362_222-epoch=12-batch_idx=0.wav,are you up for business?,p341/ref/p341_171.wav,p341/ref/p341_294.wav,p341/raw/p341_230.wav,p341/mask-FT/mask/p341_230-epoch=5-batch_idx=0.wav,p341/libri_mask-FT/libri_mask/p341_230-epoch=5-batch_idx=0.wav,p341/mask-FT/FT/p341_230-epoch=6-batch_idx=0.wav,p341/libri_mask-FT/FT/p341_230-epoch=6-batch_idx=0.wav,p341/FT-mask/mask/p341_230-epoch=5-batch_idx=0.wav,p341/FT-mask/FT/p341_230-epoch=0-batch_idx=0.wav,p341/joint/joint/p341_230-epoch=7-batch_idx=0.wav,p341/recon/p341_230.recon.wav,that probably wouldn't happen at liverpool.,p257/ref/p257_277.wav,p257/ref/p257_217.wav,p257/joint/joint/p257_132-epoch=9-batch_idx=0.wav,p257/libri_mask-FT/libri_mask/p257_132-epoch=6-batch_idx=0.wav,p257/recon/p257_132.recon.wav,p257/FT-mask/mask/p257_132-epoch=10-batch_idx=0.wav,p257/FT-mask/FT/p257_132-epoch=5-batch_idx=0.wav,p257/raw/p257_132.wav,p257/mask-FT/FT/p257_132-epoch=16-batch_idx=0.wav,p257/libri_mask-FT/FT/p257_132-epoch=11-batch_idx=0.wav,p257/mask-FT/mask/p257_132-epoch=5-batch_idx=0.wav,the trial is funded solely by edinburgh city council.,p259/ref/p259_188.wav,p259/ref/p259_254.wav,p259/FT-mask/mask/p259_469-epoch=6-batch_idx=0.wav,p259/libri_mask-FT/FT/p259_469-epoch=7-batch_idx=0.wav,p259/recon/p259_469.recon.wav,p259/joint/joint/p259_469-epoch=7-batch_idx=0.wav,p259/mask-FT/FT/p259_469-epoch=6-batch_idx=0.wav,p259/FT-mask/FT/p259_469-epoch=0-batch_idx=0.wav,p259/raw/p259_469.wav,p259/libri_mask-FT/libri_mask/p259_469-epoch=6-batch_idx=0.wav,p259/mask-FT/mask/p259_469-epoch=5-batch_idx=0.wav,it was like someone had died.
p335/ref/p335_080.wav,p335/ref/p335_319.wav,p335/joint/joint/p335_063-epoch=5-batch_idx=0.wav,p335/FT-mask/FT/p335_063-epoch=0-batch_idx=0.wav,p335/mask-FT/FT/p335_063-epoch=6-batch_idx=0.wav,p335/recon/p335_063.recon.wav,p335/mask-FT/mask/p335_063-epoch=5-batch_idx=0.wav,p335/raw/p335_063.wav,p335/libri_mask-FT/libri_mask/p335_063-epoch=8-batch_idx=0.wav,p335/FT-mask/mask/p335_063-epoch=6-batch_idx=0.wav,p335/libri_mask-FT/FT/p335_063-epoch=9-batch_idx=0.wav,i've learned from my mistakes.,p246/ref/p246_316.wav,p246/ref/p246_076.wav,p246/mask-FT/FT/p246_033-epoch=6-batch_idx=0.wav,p246/libri_mask-FT/libri_mask/p246_033-epoch=5-batch_idx=0.wav,p246/recon/p246_033.recon.wav,p246/FT-mask/FT/p246_033-epoch=0-batch_idx=0.wav,p246/FT-mask/mask/p246_033-epoch=6-batch_idx=0.wav,p246/raw/p246_033.wav,p246/libri_mask-FT/FT/p246_033-epoch=6-batch_idx=0.wav,p246/mask-FT/mask/p246_033-epoch=5-batch_idx=0.wav,p246/joint/joint/p246_033-epoch=5-batch_idx=0.wav,we must provide a long-term solution to tackle this attitude.,p237/ref/p237_301.wav,p237/ref/p237_054.wav,p237/mask-FT/FT/p237_174-epoch=6-batch_idx=0.wav,p237/libri_mask-FT/libri_mask/p237_174-epoch=5-batch_idx=0.wav,p237/FT-mask/mask/p237_174-epoch=6-batch_idx=0.wav,p237/joint/joint/p237_174-epoch=5-batch_idx=0.wav,p237/mask-FT/mask/p237_174-epoch=5-batch_idx=0.wav,p237/libri_mask-FT/FT/p237_174-epoch=6-batch_idx=0.wav,p237/FT-mask/FT/p237_174-epoch=0-batch_idx=0.wav,p237/raw/p237_174.wav,p237/recon/p237_174.recon.wav,i looked again at its vision for a scottish parliament.,p263/ref/p263_270.wav,p263/ref/p263_256.wav,p263/joint/joint/p263_282-epoch=6-batch_idx=0.wav,p263/raw/p263_282.wav,p263/libri_mask-FT/FT/p263_282-epoch=8-batch_idx=0.wav,p263/FT-mask/mask/p263_282-epoch=6-batch_idx=0.wav,p263/mask-FT/mask/p263_282-epoch=5-batch_idx=0.wav,p263/libri_mask-FT/libri_mask/p263_282-epoch=7-batch_idx=0.wav,p263/FT-mask/FT/p263_282-epoch=0-batch_idx=0.wav,p263/mask-FT/FT/p263_282-epoch=6-batch_idx=0.wav,p263/recon/p263_282.recon.wav,"it is a crisis of human rights, a crisis of leadership."
p295/ref/p295_202.wav,p295/ref/p295_361.wav,p295/libri_mask-FT/FT/p295_304-epoch=6-batch_idx=0.wav,p295/raw/p295_304.wav,p295/FT-mask/FT/p295_304-epoch=0-batch_idx=0.wav,p295/recon/p295_304.recon.wav,p295/libri_mask-FT/libri_mask/p295_304-epoch=5-batch_idx=0.wav,p295/mask-FT/mask/p295_304-epoch=5-batch_idx=0.wav,p295/joint/joint/p295_304-epoch=5-batch_idx=0.wav,p295/FT-mask/mask/p295_304-epoch=6-batch_idx=0.wav,p295/mask-FT/FT/p295_304-epoch=6-batch_idx=0.wav,i love this tournament.,p376/ref/p376_351.wav,p376/ref/p376_034.wav,p376/raw/p376_357.wav,p376/libri_mask-FT/FT/p376_357-epoch=11-batch_idx=0.wav,p376/mask-FT/mask/p376_357-epoch=5-batch_idx=0.wav,p376/libri_mask-FT/libri_mask/p376_357-epoch=9-batch_idx=0.wav,p376/recon/p376_357.recon.wav,p376/mask-FT/FT/p376_357-epoch=10-batch_idx=0.wav,p376/joint/joint/p376_357-epoch=21-batch_idx=0.wav,p376/FT-mask/FT/p376_357-epoch=0-batch_idx=0.wav,p376/FT-mask/mask/p376_357-epoch=5-batch_idx=0.wav,it could really have been a disaster.,p292/ref/p292_089.wav,p292/ref/p292_240.wav,p292/libri_mask-FT/FT/p292_146-epoch=10-batch_idx=0.wav,p292/FT-mask/mask/p292_146-epoch=6-batch_idx=0.wav,p292/libri_mask-FT/libri_mask/p292_146-epoch=9-batch_idx=0.wav,p292/FT-mask/FT/p292_146-epoch=0-batch_idx=0.wav,p292/mask-FT/FT/p292_146-epoch=6-batch_idx=0.wav,p292/recon/p292_146.recon.wav,p292/joint/joint/p292_146-epoch=5-batch_idx=0.wav,p292/mask-FT/mask/p292_146-epoch=5-batch_idx=0.wav,p292/raw/p292_146.wav,i suggest a new plan.,p279/ref/p279_381.wav,p279/ref/p279_333.wav,p279/libri_mask-FT/libri_mask/p279_371-epoch=7-batch_idx=0.wav,p279/mask-FT/FT/p279_371-epoch=6-batch_idx=0.wav,p279/mask-FT/mask/p279_371-epoch=5-batch_idx=0.wav,p279/raw/p279_371.wav,p279/recon/p279_371.recon.wav,p279/FT-mask/mask/p279_371-epoch=6-batch_idx=0.wav,p279/joint/joint/p279_371-epoch=6-batch_idx=0.wav,p279/libri_mask-FT/FT/p279_371-epoch=8-batch_idx=0.wav,p279/FT-mask/FT/p279_371-epoch=0-batch_idx=0.wav,he denied the charge.
p227/ref/p227_123.wav,p227/ref/p227_209.wav,p227/mask-FT/FT/p227_218-epoch=6-batch_idx=0.wav,p227/raw/p227_218.wav,p227/FT-mask/FT/p227_218-epoch=0-batch_idx=0.wav,p227/joint/joint/p227_218-epoch=5-batch_idx=0.wav,p227/FT-mask/mask/p227_218-epoch=6-batch_idx=0.wav,p227/libri_mask-FT/libri_mask/p227_218-epoch=6-batch_idx=0.wav,p227/libri_mask-FT/FT/p227_218-epoch=7-batch_idx=0.wav,p227/recon/p227_218.recon.wav,p227/mask-FT/mask/p227_218-epoch=5-batch_idx=0.wav,the move follows a review of the singapore,p272/ref/p272_162.wav,p272/ref/p272_207.wav,p272/joint/joint/p272_091-epoch=10-batch_idx=0.wav,p272/recon/p272_091.recon.wav,p272/libri_mask-FT/libri_mask/p272_091-epoch=8-batch_idx=0.wav,p272/mask-FT/FT/p272_091-epoch=6-batch_idx=0.wav,p272/libri_mask-FT/FT/p272_091-epoch=9-batch_idx=0.wav,p272/raw/p272_091.wav,p272/mask-FT/mask/p272_091-epoch=5-batch_idx=0.wav,p272/FT-mask/FT/p272_091-epoch=0-batch_idx=0.wav,p272/FT-mask/mask/p272_091-epoch=6-batch_idx=0.wav,someone who cares,p227/ref/p227_006.wav,p227/ref/p227_123.wav,p227/recon/p227_319.recon.wav,p227/libri_mask-FT/FT/p227_319-epoch=7-batch_idx=0.wav,p227/FT-mask/mask/p227_319-epoch=6-batch_idx=0.wav,p227/joint/joint/p227_319-epoch=5-batch_idx=0.wav,p227/mask-FT/mask/p227_319-epoch=5-batch_idx=0.wav,p227/libri_mask-FT/libri_mask/p227_319-epoch=6-batch_idx=0.wav,p227/mask-FT/FT/p227_319-epoch=6-batch_idx=0.wav,p227/raw/p227_319.wav,p227/FT-mask/FT/p227_319-epoch=0-batch_idx=0.wav,we have a clean bill of health.,p286/ref/p286_109.wav,p286/ref/p286_430.wav,p286/mask-FT/mask/p286_256-epoch=5-batch_idx=0.wav,p286/mask-FT/FT/p286_256-epoch=6-batch_idx=0.wav,p286/recon/p286_256.recon.wav,p286/FT-mask/FT/p286_256-epoch=0-batch_idx=0.wav,p286/libri_mask-FT/FT/p286_256-epoch=8-batch_idx=0.wav,p286/libri_mask-FT/libri_mask/p286_256-epoch=7-batch_idx=0.wav,p286/joint/joint/p286_256-epoch=5-batch_idx=0.wav,p286/raw/p286_256.wav,p286/FT-mask/mask/p286_256-epoch=6-batch_idx=0.wav,"three weeks later, he resigned."
p279/ref/p279_017.wav,p279/ref/p279_102.wav,p279/FT-mask/mask/p279_298-epoch=6-batch_idx=0.wav,p279/libri_mask-FT/FT/p279_298-epoch=8-batch_idx=0.wav,p279/raw/p279_298.wav,p279/recon/p279_298.recon.wav,p279/libri_mask-FT/libri_mask/p279_298-epoch=7-batch_idx=0.wav,p279/FT-mask/FT/p279_298-epoch=0-batch_idx=0.wav,p279/mask-FT/FT/p279_298-epoch=6-batch_idx=0.wav,p279/mask-FT/mask/p279_298-epoch=5-batch_idx=0.wav,p279/joint/joint/p279_298-epoch=6-batch_idx=0.wav,what has altered?,p297/ref/p297_285.wav,p297/ref/p297_313.wav,p297/recon/p297_250.recon.wav,p297/mask-FT/mask/p297_250-epoch=5-batch_idx=0.wav,p297/libri_mask-FT/FT/p297_250-epoch=7-batch_idx=0.wav,p297/FT-mask/mask/p297_250-epoch=6-batch_idx=0.wav,p297/joint/joint/p297_250-epoch=6-batch_idx=0.wav,p297/mask-FT/FT/p297_250-epoch=6-batch_idx=0.wav,p297/raw/p297_250.wav,p297/FT-mask/FT/p297_250-epoch=0-batch_idx=0.wav,p297/libri_mask-FT/libri_mask/p297_250-epoch=6-batch_idx=0.wav,that is how it will be judged.,p305/ref/p305_007.wav,p305/ref/p305_174.wav,p305/joint/joint/p305_394-epoch=6-batch_idx=0.wav,p305/mask-FT/mask/p305_394-epoch=5-batch_idx=0.wav,p305/FT-mask/FT/p305_394-epoch=0-batch_idx=0.wav,p305/libri_mask-FT/libri_mask/p305_394-epoch=10-batch_idx=0.wav,p305/mask-FT/FT/p305_394-epoch=6-batch_idx=0.wav,p305/recon/p305_394.recon.wav,p305/raw/p305_394.wav,p305/libri_mask-FT/FT/p305_394-epoch=11-batch_idx=0.wav,p305/FT-mask/mask/p305_394-epoch=6-batch_idx=0.wav,"john reid, the northern ireland secretary, yesterday appealed for restraint.",p248/ref/p248_259.wav,p248/ref/p248_255.wav,p248/joint/joint/p248_287-epoch=5-batch_idx=0.wav,p248/recon/p248_287.recon.wav,p248/libri_mask-FT/libri_mask/p248_287-epoch=6-batch_idx=0.wav,p248/libri_mask-FT/FT/p248_287-epoch=7-batch_idx=0.wav,p248/raw/p248_287.wav,p248/mask-FT/FT/p248_287-epoch=6-batch_idx=0.wav,p248/mask-FT/mask/p248_287-epoch=5-batch_idx=0.wav,p248/FT-mask/FT/p248_287-epoch=0-batch_idx=0.wav,p248/FT-mask/mask/p248_287-epoch=6-batch_idx=0.wav,it is not normal practice.
p282/ref/p282_210.wav,p282/ref/p282_170.wav,p282/libri_mask-FT/FT/p282_003-epoch=7-batch_idx=0.wav,p282/raw/p282_003.wav,p282/FT-mask/FT/p282_003-epoch=0-batch_idx=0.wav,p282/mask-FT/mask/p282_003-epoch=5-batch_idx=0.wav,p282/recon/p282_003.recon.wav,p282/libri_mask-FT/libri_mask/p282_003-epoch=6-batch_idx=0.wav,p282/mask-FT/FT/p282_003-epoch=6-batch_idx=0.wav,p282/joint/joint/p282_003-epoch=13-batch_idx=0.wav,p282/FT-mask/mask/p282_003-epoch=5-batch_idx=0.wav,"six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother bob. ",p285/ref/p285_140.wav,p285/ref/p285_310.wav,p285/FT-mask/mask/p285_393-epoch=6-batch_idx=0.wav,p285/recon/p285_393.recon.wav,p285/libri_mask-FT/FT/p285_393-epoch=6-batch_idx=0.wav,p285/mask-FT/FT/p285_393-epoch=6-batch_idx=0.wav,p285/FT-mask/FT/p285_393-epoch=0-batch_idx=0.wav,p285/mask-FT/mask/p285_393-epoch=5-batch_idx=0.wav,p285/libri_mask-FT/libri_mask/p285_393-epoch=5-batch_idx=0.wav,p285/joint/joint/p285_393-epoch=5-batch_idx=0.wav,p285/raw/p285_393.wav,but we are a young side.,p243/ref/p243_080.wav,p243/ref/p243_147.wav,p243/FT-mask/FT/p243_182-epoch=0-batch_idx=0.wav,p243/mask-FT/FT/p243_182-epoch=6-batch_idx=0.wav,p243/joint/joint/p243_182-epoch=7-batch_idx=0.wav,p243/mask-FT/mask/p243_182-epoch=5-batch_idx=0.wav,p243/libri_mask-FT/FT/p243_182-epoch=7-batch_idx=0.wav,p243/libri_mask-FT/libri_mask/p243_182-epoch=6-batch_idx=0.wav,p243/FT-mask/mask/p243_182-epoch=6-batch_idx=0.wav,p243/recon/p243_182.recon.wav,p243/raw/p243_182.wav,she is believed to be in south africa.,p275/ref/p275_086.wav,p275/ref/p275_411.wav,p275/FT-mask/FT/p275_382-epoch=0-batch_idx=0.wav,p275/mask-FT/FT/p275_382-epoch=6-batch_idx=0.wav,p275/recon/p275_382.recon.wav,p275/libri_mask-FT/libri_mask/p275_382-epoch=5-batch_idx=0.wav,p275/raw/p275_382.wav,p275/joint/joint/p275_382-epoch=10-batch_idx=0.wav,p275/FT-mask/mask/p275_382-epoch=6-batch_idx=0.wav,p275/libri_mask-FT/FT/p275_382-epoch=6-batch_idx=0.wav,p275/mask-FT/mask/p275_382-epoch=5-batch_idx=0.wav,the charity also has a project in moscow in russia.
