audio_ref-1_1,audio_ref-1_2,audio-1_1,audio-1_2,audio-1_3,audio-1_4,audio-1_5,audio-1_6,audio-1_7,audio-1_8,audio-1_9,text-1,audio_ref-2_1,audio_ref-2_2,audio-2_1,audio-2_2,audio-2_3,audio-2_4,audio-2_5,audio-2_6,audio-2_7,audio-2_8,audio-2_9,text-2
p263/ref/p263_050.wav,p263/ref/p263_256.wav,p263/joint/joint/p263_278-epoch=6-batch_idx=0.wav,p263/mask-FT/mask/p263_278-epoch=5-batch_idx=0.wav,p263/FT-mask/mask/p263_278-epoch=6-batch_idx=0.wav,p263/libri_mask-FT/libri_mask/p263_278-epoch=7-batch_idx=0.wav,p263/mask-FT/FT/p263_278-epoch=6-batch_idx=0.wav,p263/recon/p263_278.recon.wav,p263/FT-mask/FT/p263_278-epoch=0-batch_idx=0.wav,p263/libri_mask-FT/FT/p263_278-epoch=8-batch_idx=0.wav,p263/raw/p263_278.wav,the distinction is also supported by doctors.,p259/ref/p259_250.wav,p259/ref/p259_288.wav,p259/FT-mask/FT/p259_339-epoch=0-batch_idx=0.wav,p259/recon/p259_339.recon.wav,p259/libri_mask-FT/FT/p259_339-epoch=7-batch_idx=0.wav,p259/libri_mask-FT/libri_mask/p259_339-epoch=6-batch_idx=0.wav,p259/FT-mask/mask/p259_339-epoch=6-batch_idx=0.wav,p259/mask-FT/FT/p259_339-epoch=6-batch_idx=0.wav,p259/joint/joint/p259_339-epoch=7-batch_idx=0.wav,p259/raw/p259_339.wav,p259/mask-FT/mask/p259_339-epoch=5-batch_idx=0.wav,his appeal is instantly understood.
p292/ref/p292_371.wav,p292/ref/p292_096.wav,p292/libri_mask-FT/FT/p292_365-epoch=10-batch_idx=0.wav,p292/mask-FT/FT/p292_365-epoch=6-batch_idx=0.wav,p292/mask-FT/mask/p292_365-epoch=5-batch_idx=0.wav,p292/FT-mask/mask/p292_365-epoch=6-batch_idx=0.wav,p292/raw/p292_365.wav,p292/FT-mask/FT/p292_365-epoch=0-batch_idx=0.wav,p292/recon/p292_365.recon.wav,p292/libri_mask-FT/libri_mask/p292_365-epoch=9-batch_idx=0.wav,p292/joint/joint/p292_365-epoch=5-batch_idx=0.wav,and does it even matter?,p256/ref/p256_162.wav,p256/ref/p256_067.wav,p256/mask-FT/FT/p256_284-epoch=6-batch_idx=0.wav,p256/FT-mask/mask/p256_284-epoch=5-batch_idx=0.wav,p256/FT-mask/FT/p256_284-epoch=0-batch_idx=0.wav,p256/libri_mask-FT/libri_mask/p256_284-epoch=10-batch_idx=0.wav,p256/raw/p256_284.wav,p256/joint/joint/p256_284-epoch=7-batch_idx=0.wav,p256/recon/p256_284.recon.wav,p256/libri_mask-FT/FT/p256_284-epoch=11-batch_idx=0.wav,p256/mask-FT/mask/p256_284-epoch=5-batch_idx=0.wav,the government is keen to promote the growth of friendly societies.
p257/ref/p257_120.wav,p257/ref/p257_145.wav,p257/raw/p257_126.wav,p257/mask-FT/mask/p257_126-epoch=5-batch_idx=0.wav,p257/FT-mask/FT/p257_126-epoch=5-batch_idx=0.wav,p257/joint/joint/p257_126-epoch=9-batch_idx=0.wav,p257/recon/p257_126.recon.wav,p257/mask-FT/FT/p257_126-epoch=16-batch_idx=0.wav,p257/libri_mask-FT/FT/p257_126-epoch=11-batch_idx=0.wav,p257/libri_mask-FT/libri_mask/p257_126-epoch=6-batch_idx=0.wav,p257/FT-mask/mask/p257_126-epoch=10-batch_idx=0.wav,it has removed a bit of guilt.,p226/ref/p226_210.wav,p226/ref/p226_329.wav,p226/mask-FT/FT/p226_175-epoch=6-batch_idx=0.wav,p226/FT-mask/FT/p226_175-epoch=0-batch_idx=0.wav,p226/FT-mask/mask/p226_175-epoch=6-batch_idx=0.wav,p226/joint/joint/p226_175-epoch=7-batch_idx=0.wav,p226/raw/p226_175.wav,p226/libri_mask-FT/libri_mask/p226_175-epoch=7-batch_idx=0.wav,p226/libri_mask-FT/FT/p226_175-epoch=8-batch_idx=0.wav,p226/recon/p226_175.recon.wav,p226/mask-FT/mask/p226_175-epoch=5-batch_idx=0.wav,it is not either national standards or local control.
p225/ref/p225_238.wav,p225/ref/p225_285.wav,p225/raw/p225_063.wav,p225/libri_mask-FT/FT/p225_063-epoch=8-batch_idx=0.wav,p225/FT-mask/mask/p225_063-epoch=6-batch_idx=0.wav,p225/mask-FT/FT/p225_063-epoch=6-batch_idx=0.wav,p225/FT-mask/FT/p225_063-epoch=0-batch_idx=0.wav,p225/joint/joint/p225_063-epoch=10-batch_idx=0.wav,p225/recon/p225_063.recon.wav,p225/libri_mask-FT/libri_mask/p225_063-epoch=7-batch_idx=0.wav,p225/mask-FT/mask/p225_063-epoch=5-batch_idx=0.wav,both sides have been hit by injury.,p318/ref/p318_051.wav,p318/ref/p318_245.wav,p318/libri_mask-FT/libri_mask/p318_068-epoch=8-batch_idx=0.wav,p318/libri_mask-FT/FT/p318_068-epoch=9-batch_idx=0.wav,p318/raw/p318_068.wav,p318/FT-mask/FT/p318_068-epoch=0-batch_idx=0.wav,p318/FT-mask/mask/p318_068-epoch=6-batch_idx=0.wav,p318/mask-FT/mask/p318_068-epoch=5-batch_idx=0.wav,p318/joint/joint/p318_068-epoch=5-batch_idx=0.wav,p318/recon/p318_068.recon.wav,p318/mask-FT/FT/p318_068-epoch=6-batch_idx=0.wav,"however, there is great potential in this right."
p253/ref/p253_354.wav,p253/ref/p253_116.wav,p253/libri_mask-FT/libri_mask/p253_059-epoch=10-batch_idx=0.wav,p253/FT-mask/FT/p253_059-epoch=0-batch_idx=0.wav,p253/FT-mask/mask/p253_059-epoch=6-batch_idx=0.wav,p253/joint/joint/p253_059-epoch=9-batch_idx=0.wav,p253/recon/p253_059.recon.wav,p253/mask-FT/mask/p253_059-epoch=5-batch_idx=0.wav,p253/libri_mask-FT/FT/p253_059-epoch=11-batch_idx=0.wav,p253/raw/p253_059.wav,p253/mask-FT/FT/p253_059-epoch=6-batch_idx=0.wav,my fitness was very poor.,p316/ref/p316_367.wav,p316/ref/p316_239.wav,p316/joint/joint/p316_379-epoch=5-batch_idx=0.wav,p316/libri_mask-FT/libri_mask/p316_379-epoch=9-batch_idx=0.wav,p316/FT-mask/FT/p316_379-epoch=0-batch_idx=0.wav,p316/mask-FT/mask/p316_379-epoch=5-batch_idx=0.wav,p316/recon/p316_379.recon.wav,p316/FT-mask/mask/p316_379-epoch=6-batch_idx=0.wav,p316/raw/p316_379.wav,p316/mask-FT/FT/p316_379-epoch=6-batch_idx=0.wav,p316/libri_mask-FT/FT/p316_379-epoch=10-batch_idx=0.wav,"however, we let them back into the game."
p351/ref/p351_313.wav,p351/ref/p351_273.wav,p351/FT-mask/FT/p351_239-epoch=6-batch_idx=0.wav,p351/recon/p351_239.recon.wav,p351/mask-FT/FT/p351_239-epoch=6-batch_idx=0.wav,p351/raw/p351_239.wav,p351/joint/joint/p351_239-epoch=11-batch_idx=0.wav,p351/mask-FT/mask/p351_239-epoch=5-batch_idx=0.wav,p351/FT-mask/mask/p351_239-epoch=9-batch_idx=0.wav,p351/libri_mask-FT/libri_mask/p351_239-epoch=10-batch_idx=0.wav,p351/libri_mask-FT/FT/p351_239-epoch=20-batch_idx=0.wav,blood samples were taken.,p362/ref/p362_317.wav,p362/ref/p362_097.wav,p362/raw/p362_390.wav,p362/libri_mask-FT/FT/p362_390-epoch=12-batch_idx=0.wav,p362/FT-mask/FT/p362_390-epoch=9-batch_idx=0.wav,p362/mask-FT/mask/p362_390-epoch=5-batch_idx=0.wav,p362/FT-mask/mask/p362_390-epoch=13-batch_idx=0.wav,p362/mask-FT/FT/p362_390-epoch=15-batch_idx=0.wav,p362/joint/joint/p362_390-epoch=20-batch_idx=0.wav,p362/recon/p362_390.recon.wav,p362/libri_mask-FT/libri_mask/p362_390-epoch=5-batch_idx=0.wav,no progress has been made.
p244/ref/p244_166.wav,p244/ref/p244_042.wav,p244/libri_mask-FT/libri_mask/p244_088-epoch=5-batch_idx=0.wav,p244/recon/p244_088.recon.wav,p244/raw/p244_088.wav,p244/FT-mask/mask/p244_088-epoch=6-batch_idx=0.wav,p244/joint/joint/p244_088-epoch=13-batch_idx=0.wav,p244/FT-mask/FT/p244_088-epoch=0-batch_idx=0.wav,p244/mask-FT/FT/p244_088-epoch=6-batch_idx=0.wav,p244/libri_mask-FT/FT/p244_088-epoch=6-batch_idx=0.wav,p244/mask-FT/mask/p244_088-epoch=5-batch_idx=0.wav,"i am a soldier, a soldier, a soldier.",p306/ref/p306_113.wav,p306/ref/p306_117.wav,p306/libri_mask-FT/FT/p306_095-epoch=12-batch_idx=0.wav,p306/mask-FT/mask/p306_095-epoch=5-batch_idx=0.wav,p306/raw/p306_095.wav,p306/libri_mask-FT/libri_mask/p306_095-epoch=5-batch_idx=0.wav,p306/FT-mask/FT/p306_095-epoch=0-batch_idx=0.wav,p306/recon/p306_095.recon.wav,p306/mask-FT/FT/p306_095-epoch=6-batch_idx=0.wav,p306/FT-mask/mask/p306_095-epoch=6-batch_idx=0.wav,p306/joint/joint/p306_095-epoch=6-batch_idx=0.wav,the mood is upbeat.
p284/ref/p284_182.wav,p284/ref/p284_196.wav,p284/libri_mask-FT/libri_mask/p284_140-epoch=6-batch_idx=0.wav,p284/FT-mask/FT/p284_140-epoch=0-batch_idx=0.wav,p284/joint/joint/p284_140-epoch=36-batch_idx=0.wav,p284/FT-mask/mask/p284_140-epoch=4-batch_idx=0.wav,p284/mask-FT/FT/p284_140-epoch=6-batch_idx=0.wav,p284/libri_mask-FT/FT/p284_140-epoch=8-batch_idx=0.wav,p284/mask-FT/mask/p284_140-epoch=5-batch_idx=0.wav,p284/recon/p284_140.recon.wav,p284/raw/p284_140.wav,the idea is simple.,p343/ref/p343_160.wav,p343/ref/p343_191.wav,p343/FT-mask/mask/p343_227-epoch=6-batch_idx=0.wav,p343/raw/p343_227.wav,p343/FT-mask/FT/p343_227-epoch=0-batch_idx=0.wav,p343/libri_mask-FT/libri_mask/p343_227-epoch=7-batch_idx=0.wav,p343/recon/p343_227.recon.wav,p343/joint/joint/p343_227-epoch=10-batch_idx=0.wav,p343/mask-FT/mask/p343_227-epoch=5-batch_idx=0.wav,p343/libri_mask-FT/FT/p343_227-epoch=8-batch_idx=0.wav,p343/mask-FT/FT/p343_227-epoch=6-batch_idx=0.wav,the service will only survive with change.
p301/ref/p301_236.wav,p301/ref/p301_361.wav,p301/FT-mask/FT/p301_205-epoch=0-batch_idx=0.wav,p301/FT-mask/mask/p301_205-epoch=6-batch_idx=0.wav,p301/libri_mask-FT/FT/p301_205-epoch=7-batch_idx=0.wav,p301/mask-FT/FT/p301_205-epoch=6-batch_idx=0.wav,p301/mask-FT/mask/p301_205-epoch=5-batch_idx=0.wav,p301/joint/joint/p301_205-epoch=5-batch_idx=0.wav,p301/recon/p301_205.recon.wav,p301/libri_mask-FT/libri_mask/p301_205-epoch=6-batch_idx=0.wav,p301/raw/p301_205.wav,he will emerge as a world leader.,p234/ref/p234_287.wav,p234/ref/p234_112.wav,p234/mask-FT/FT/p234_135-epoch=6-batch_idx=0.wav,p234/libri_mask-FT/libri_mask/p234_135-epoch=6-batch_idx=0.wav,p234/recon/p234_135.recon.wav,p234/FT-mask/mask/p234_135-epoch=6-batch_idx=0.wav,p234/raw/p234_135.wav,p234/FT-mask/FT/p234_135-epoch=0-batch_idx=0.wav,p234/libri_mask-FT/FT/p234_135-epoch=7-batch_idx=0.wav,p234/mask-FT/mask/p234_135-epoch=5-batch_idx=0.wav,p234/joint/joint/p234_135-epoch=5-batch_idx=0.wav,"what kind of man does that, mr dick?"
p293/ref/p293_284.wav,p293/ref/p293_036.wav,p293/libri_mask-FT/FT/p293_113-epoch=6-batch_idx=0.wav,p293/joint/joint/p293_113-epoch=5-batch_idx=0.wav,p293/FT-mask/mask/p293_113-epoch=6-batch_idx=0.wav,p293/mask-FT/mask/p293_113-epoch=6-batch_idx=0.wav,p293/recon/p293_113.recon.wav,p293/FT-mask/FT/p293_113-epoch=0-batch_idx=0.wav,p293/raw/p293_113.wav,p293/libri_mask-FT/libri_mask/p293_113-epoch=5-batch_idx=0.wav,p293/mask-FT/FT/p293_113-epoch=7-batch_idx=0.wav,the cost of war is more than that.,p232/ref/p232_236.wav,p232/ref/p232_185.wav,p232/mask-FT/FT/p232_103-epoch=6-batch_idx=0.wav,p232/libri_mask-FT/FT/p232_103-epoch=6-batch_idx=0.wav,p232/mask-FT/mask/p232_103-epoch=5-batch_idx=0.wav,p232/libri_mask-FT/libri_mask/p232_103-epoch=5-batch_idx=0.wav,p232/joint/joint/p232_103-epoch=5-batch_idx=0.wav,p232/FT-mask/FT/p232_103-epoch=0-batch_idx=0.wav,p232/recon/p232_103.recon.wav,p232/FT-mask/mask/p232_103-epoch=6-batch_idx=0.wav,p232/raw/p232_103.wav,we recognise the important role of golf in attracting visitors.
p262/ref/p262_246.wav,p262/ref/p262_356.wav,p262/libri_mask-FT/libri_mask/p262_018-epoch=7-batch_idx=0.wav,p262/mask-FT/mask/p262_018-epoch=5-batch_idx=0.wav,p262/recon/p262_018.recon.wav,p262/libri_mask-FT/FT/p262_018-epoch=8-batch_idx=0.wav,p262/FT-mask/FT/p262_018-epoch=0-batch_idx=0.wav,p262/raw/p262_018.wav,p262/mask-FT/FT/p262_018-epoch=6-batch_idx=0.wav,p262/FT-mask/mask/p262_018-epoch=5-batch_idx=0.wav,p262/joint/joint/p262_018-epoch=6-batch_idx=0.wav,aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain. ,p250/ref/p250_002.wav,p250/ref/p250_249.wav,p250/FT-mask/mask/p250_265-epoch=21-batch_idx=0.wav,p250/mask-FT/mask/p250_265-epoch=5-batch_idx=0.wav,p250/FT-mask/FT/p250_265-epoch=16-batch_idx=0.wav,p250/joint/joint/p250_265-epoch=20-batch_idx=0.wav,p250/mask-FT/FT/p250_265-epoch=12-batch_idx=0.wav,p250/libri_mask-FT/FT/p250_265-epoch=12-batch_idx=0.wav,p250/libri_mask-FT/libri_mask/p250_265-epoch=6-batch_idx=0.wav,p250/recon/p250_265.recon.wav,p250/raw/p250_265.wav,"we lost our composure towards the interval, he said."
p341/ref/p341_319.wav,p341/ref/p341_171.wav,p341/libri_mask-FT/libri_mask/p341_230-epoch=5-batch_idx=0.wav,p341/FT-mask/FT/p341_230-epoch=0-batch_idx=0.wav,p341/recon/p341_230.recon.wav,p341/raw/p341_230.wav,p341/joint/joint/p341_230-epoch=7-batch_idx=0.wav,p341/mask-FT/FT/p341_230-epoch=6-batch_idx=0.wav,p341/libri_mask-FT/FT/p341_230-epoch=6-batch_idx=0.wav,p341/FT-mask/mask/p341_230-epoch=5-batch_idx=0.wav,p341/mask-FT/mask/p341_230-epoch=5-batch_idx=0.wav,that probably wouldn't happen at liverpool.,p264/ref/p264_032.wav,p264/ref/p264_313.wav,p264/FT-mask/FT/p264_250-epoch=0-batch_idx=0.wav,p264/mask-FT/FT/p264_250-epoch=6-batch_idx=0.wav,p264/FT-mask/mask/p264_250-epoch=6-batch_idx=0.wav,p264/recon/p264_250.recon.wav,p264/libri_mask-FT/FT/p264_250-epoch=6-batch_idx=0.wav,p264/raw/p264_250.wav,p264/libri_mask-FT/libri_mask/p264_250-epoch=5-batch_idx=0.wav,p264/joint/joint/p264_250-epoch=5-batch_idx=0.wav,p264/mask-FT/mask/p264_250-epoch=5-batch_idx=0.wav,we really are a team.
p287/ref/p287_283.wav,p287/ref/p287_156.wav,p287/joint/joint/p287_028-epoch=10-batch_idx=0.wav,p287/mask-FT/mask/p287_028-epoch=5-batch_idx=0.wav,p287/recon/p287_028.recon.wav,p287/libri_mask-FT/FT/p287_028-epoch=7-batch_idx=0.wav,p287/raw/p287_028.wav,p287/FT-mask/mask/p287_028-epoch=5-batch_idx=0.wav,p287/mask-FT/FT/p287_028-epoch=6-batch_idx=0.wav,p287/FT-mask/FT/p287_028-epoch=1-batch_idx=0.wav,p287/libri_mask-FT/libri_mask/p287_028-epoch=5-batch_idx=0.wav,"on our numbers, the price is in line with the asset value.",s5/ref/s5_039.wav,s5/ref/s5_096.wav,s5/libri_mask-FT/libri_mask/s5_289-epoch=6-batch_idx=0.wav,s5/FT-mask/mask/s5_289-epoch=6-batch_idx=0.wav,s5/raw/s5_289.wav,s5/mask-FT/FT/s5_289-epoch=6-batch_idx=0.wav,s5/mask-FT/mask/s5_289-epoch=5-batch_idx=0.wav,s5/joint/joint/s5_289-epoch=10-batch_idx=0.wav,s5/FT-mask/FT/s5_289-epoch=0-batch_idx=0.wav,s5/recon/s5_289.recon.wav,s5/libri_mask-FT/FT/s5_289-epoch=7-batch_idx=0.wav,is it in the right place?
p345/ref/p345_305.wav,p345/ref/p345_164.wav,p345/libri_mask-FT/FT/p345_286-epoch=9-batch_idx=0.wav,p345/libri_mask-FT/libri_mask/p345_286-epoch=8-batch_idx=0.wav,p345/mask-FT/mask/p345_286-epoch=5-batch_idx=0.wav,p345/joint/joint/p345_286-epoch=5-batch_idx=0.wav,p345/raw/p345_286.wav,p345/FT-mask/mask/p345_286-epoch=6-batch_idx=0.wav,p345/mask-FT/FT/p345_286-epoch=6-batch_idx=0.wav,p345/recon/p345_286.recon.wav,p345/FT-mask/FT/p345_286-epoch=0-batch_idx=0.wav,why do you want to come to edinburgh?,p272/ref/p272_212.wav,p272/ref/p272_162.wav,p272/libri_mask-FT/libri_mask/p272_157-epoch=8-batch_idx=0.wav,p272/joint/joint/p272_157-epoch=10-batch_idx=0.wav,p272/recon/p272_157.recon.wav,p272/FT-mask/mask/p272_157-epoch=6-batch_idx=0.wav,p272/mask-FT/mask/p272_157-epoch=5-batch_idx=0.wav,p272/raw/p272_157.wav,p272/FT-mask/FT/p272_157-epoch=0-batch_idx=0.wav,p272/mask-FT/FT/p272_157-epoch=6-batch_idx=0.wav,p272/libri_mask-FT/FT/p272_157-epoch=9-batch_idx=0.wav,we also enjoyed a lot of support.
p281/ref/p281_200.wav,p281/ref/p281_066.wav,p281/libri_mask-FT/libri_mask/p281_253-epoch=7-batch_idx=0.wav,p281/mask-FT/mask/p281_253-epoch=5-batch_idx=0.wav,p281/recon/p281_253.recon.wav,p281/mask-FT/FT/p281_253-epoch=6-batch_idx=0.wav,p281/joint/joint/p281_253-epoch=5-batch_idx=0.wav,p281/raw/p281_253.wav,p281/FT-mask/mask/p281_253-epoch=6-batch_idx=0.wav,p281/FT-mask/FT/p281_253-epoch=0-batch_idx=0.wav,p281/libri_mask-FT/FT/p281_253-epoch=8-batch_idx=0.wav,the pig industry is on its knees.,p287/ref/p287_156.wav,p287/ref/p287_390.wav,p287/mask-FT/FT/p287_213-epoch=6-batch_idx=0.wav,p287/joint/joint/p287_213-epoch=10-batch_idx=0.wav,p287/FT-mask/mask/p287_213-epoch=5-batch_idx=0.wav,p287/libri_mask-FT/FT/p287_213-epoch=7-batch_idx=0.wav,p287/mask-FT/mask/p287_213-epoch=5-batch_idx=0.wav,p287/recon/p287_213.recon.wav,p287/libri_mask-FT/libri_mask/p287_213-epoch=5-batch_idx=0.wav,p287/raw/p287_213.wav,p287/FT-mask/FT/p287_213-epoch=1-batch_idx=0.wav,his third goal was superb.
p229/ref/p229_214.wav,p229/ref/p229_124.wav,p229/mask-FT/mask/p229_175-epoch=5-batch_idx=0.wav,p229/libri_mask-FT/libri_mask/p229_175-epoch=5-batch_idx=0.wav,p229/joint/joint/p229_175-epoch=5-batch_idx=0.wav,p229/raw/p229_175.wav,p229/FT-mask/FT/p229_175-epoch=0-batch_idx=0.wav,p229/libri_mask-FT/FT/p229_175-epoch=6-batch_idx=0.wav,p229/FT-mask/mask/p229_175-epoch=6-batch_idx=0.wav,p229/mask-FT/FT/p229_175-epoch=6-batch_idx=0.wav,p229/recon/p229_175.recon.wav,military action is the only option we have on the table today.,p276/ref/p276_277.wav,p276/ref/p276_230.wav,p276/FT-mask/FT/p276_113-epoch=0-batch_idx=0.wav,p276/libri_mask-FT/FT/p276_113-epoch=8-batch_idx=0.wav,p276/mask-FT/FT/p276_113-epoch=6-batch_idx=0.wav,p276/raw/p276_113.wav,p276/mask-FT/mask/p276_113-epoch=5-batch_idx=0.wav,p276/libri_mask-FT/libri_mask/p276_113-epoch=7-batch_idx=0.wav,p276/FT-mask/mask/p276_113-epoch=6-batch_idx=0.wav,p276/recon/p276_113.recon.wav,p276/joint/joint/p276_113-epoch=5-batch_idx=0.wav,just two months ago it seemed an unlikely threat.
p340/ref/p340_300.wav,p340/ref/p340_409.wav,p340/mask-FT/mask/p340_319-epoch=5-batch_idx=0.wav,p340/recon/p340_319.recon.wav,p340/joint/joint/p340_319-epoch=11-batch_idx=0.wav,p340/libri_mask-FT/libri_mask/p340_319-epoch=10-batch_idx=0.wav,p340/FT-mask/FT/p340_319-epoch=0-batch_idx=0.wav,p340/FT-mask/mask/p340_319-epoch=6-batch_idx=0.wav,p340/libri_mask-FT/FT/p340_319-epoch=11-batch_idx=0.wav,p340/mask-FT/FT/p340_319-epoch=6-batch_idx=0.wav,p340/raw/p340_319.wav,"one is investment, one is reform.",p266/ref/p266_397.wav,p266/ref/p266_262.wav,p266/libri_mask-FT/FT/p266_059-epoch=9-batch_idx=0.wav,p266/mask-FT/FT/p266_059-epoch=6-batch_idx=0.wav,p266/FT-mask/mask/p266_059-epoch=6-batch_idx=0.wav,p266/mask-FT/mask/p266_059-epoch=5-batch_idx=0.wav,p266/raw/p266_059.wav,p266/recon/p266_059.recon.wav,p266/FT-mask/FT/p266_059-epoch=0-batch_idx=0.wav,p266/libri_mask-FT/libri_mask/p266_059-epoch=8-batch_idx=0.wav,p266/joint/joint/p266_059-epoch=5-batch_idx=0.wav,we should have known.
p277/ref/p277_292.wav,p277/ref/p277_283.wav,p277/joint/joint/p277_168-epoch=5-batch_idx=0.wav,p277/libri_mask-FT/FT/p277_168-epoch=6-batch_idx=0.wav,p277/FT-mask/FT/p277_168-epoch=0-batch_idx=0.wav,p277/libri_mask-FT/libri_mask/p277_168-epoch=5-batch_idx=0.wav,p277/FT-mask/mask/p277_168-epoch=5-batch_idx=0.wav,p277/mask-FT/FT/p277_168-epoch=6-batch_idx=0.wav,p277/recon/p277_168.recon.wav,p277/mask-FT/mask/p277_168-epoch=5-batch_idx=0.wav,p277/raw/p277_168.wav,we've all had the shots.,p341/ref/p341_291.wav,p341/ref/p341_319.wav,p341/libri_mask-FT/FT/p341_075-epoch=6-batch_idx=0.wav,p341/libri_mask-FT/libri_mask/p341_075-epoch=5-batch_idx=0.wav,p341/mask-FT/FT/p341_075-epoch=6-batch_idx=0.wav,p341/recon/p341_075.recon.wav,p341/mask-FT/mask/p341_075-epoch=5-batch_idx=0.wav,p341/joint/joint/p341_075-epoch=7-batch_idx=0.wav,p341/FT-mask/FT/p341_075-epoch=0-batch_idx=0.wav,p341/raw/p341_075.wav,p341/FT-mask/mask/p341_075-epoch=5-batch_idx=0.wav,we have reports of this throughout scotland.
p250/ref/p250_210.wav,p250/ref/p250_365.wav,p250/FT-mask/mask/p250_332-epoch=21-batch_idx=0.wav,p250/joint/joint/p250_332-epoch=20-batch_idx=0.wav,p250/libri_mask-FT/libri_mask/p250_332-epoch=6-batch_idx=0.wav,p250/mask-FT/FT/p250_332-epoch=12-batch_idx=0.wav,p250/mask-FT/mask/p250_332-epoch=5-batch_idx=0.wav,p250/FT-mask/FT/p250_332-epoch=16-batch_idx=0.wav,p250/recon/p250_332.recon.wav,p250/libri_mask-FT/FT/p250_332-epoch=12-batch_idx=0.wav,p250/raw/p250_332.wav,we believe the world has too many refugees already.,p307/ref/p307_116.wav,p307/ref/p307_346.wav,p307/mask-FT/FT/p307_289-epoch=7-batch_idx=0.wav,p307/mask-FT/mask/p307_289-epoch=6-batch_idx=0.wav,p307/recon/p307_289.recon.wav,p307/FT-mask/FT/p307_289-epoch=0-batch_idx=0.wav,p307/joint/joint/p307_289-epoch=8-batch_idx=0.wav,p307/libri_mask-FT/libri_mask/p307_289-epoch=5-batch_idx=0.wav,p307/libri_mask-FT/FT/p307_289-epoch=6-batch_idx=0.wav,p307/FT-mask/mask/p307_289-epoch=6-batch_idx=0.wav,p307/raw/p307_289.wav,children are using books in a terrible condition.
p274/ref/p274_129.wav,p274/ref/p274_293.wav,p274/FT-mask/FT/p274_248-epoch=0-batch_idx=0.wav,p274/mask-FT/mask/p274_248-epoch=5-batch_idx=0.wav,p274/libri_mask-FT/libri_mask/p274_248-epoch=6-batch_idx=0.wav,p274/mask-FT/FT/p274_248-epoch=6-batch_idx=0.wav,p274/libri_mask-FT/FT/p274_248-epoch=7-batch_idx=0.wav,p274/raw/p274_248.wav,p274/FT-mask/mask/p274_248-epoch=5-batch_idx=0.wav,p274/joint/joint/p274_248-epoch=13-batch_idx=0.wav,p274/recon/p274_248.recon.wav,employees are entitled to follow their contract to the letter.,p247/ref/p247_052.wav,p247/ref/p247_255.wav,p247/raw/p247_192.wav,p247/FT-mask/mask/p247_192-epoch=6-batch_idx=0.wav,p247/libri_mask-FT/FT/p247_192-epoch=7-batch_idx=0.wav,p247/mask-FT/mask/p247_192-epoch=5-batch_idx=0.wav,p247/libri_mask-FT/libri_mask/p247_192-epoch=6-batch_idx=0.wav,p247/mask-FT/FT/p247_192-epoch=6-batch_idx=0.wav,p247/joint/joint/p247_192-epoch=5-batch_idx=0.wav,p247/FT-mask/FT/p247_192-epoch=0-batch_idx=0.wav,p247/recon/p247_192.recon.wav,i will have to order its destruction.
p281/ref/p281_415.wav,p281/ref/p281_060.wav,p281/FT-mask/FT/p281_010-epoch=0-batch_idx=0.wav,p281/libri_mask-FT/FT/p281_010-epoch=8-batch_idx=0.wav,p281/mask-FT/mask/p281_010-epoch=5-batch_idx=0.wav,p281/libri_mask-FT/libri_mask/p281_010-epoch=7-batch_idx=0.wav,p281/recon/p281_010.recon.wav,p281/mask-FT/FT/p281_010-epoch=6-batch_idx=0.wav,p281/joint/joint/p281_010-epoch=5-batch_idx=0.wav,p281/FT-mask/mask/p281_010-epoch=6-batch_idx=0.wav,p281/raw/p281_010.wav,"people look, but no one ever finds it. ",p306/ref/p306_005.wav,p306/ref/p306_015.wav,p306/libri_mask-FT/FT/p306_154-epoch=12-batch_idx=0.wav,p306/mask-FT/FT/p306_154-epoch=6-batch_idx=0.wav,p306/mask-FT/mask/p306_154-epoch=5-batch_idx=0.wav,p306/joint/joint/p306_154-epoch=6-batch_idx=0.wav,p306/libri_mask-FT/libri_mask/p306_154-epoch=5-batch_idx=0.wav,p306/raw/p306_154.wav,p306/FT-mask/FT/p306_154-epoch=0-batch_idx=0.wav,p306/recon/p306_154.recon.wav,p306/FT-mask/mask/p306_154-epoch=6-batch_idx=0.wav,does that put pressure on us?
